Zip_Code,Job_Type,YEAR,f0_
11004,NB,2014,7
11220,DM,2014,7
11375,DM,2014,7
10460,NB,2014,7
10022,DM,2014,7
11217,DM,2014,7
10307,DM,2014,7
12534,A2,2014,7
10025,A2,2014,775
11691,NB,2014,8
11241,A2,2014,8
11375,NB,2014,8
11212,DM,2014,8
10463,A1,2014,8
10451,DM,2014,8
11228,A1,2014,8
10302,NB,2014,8
10310,DM,2014,8
10302,A1,2014,8
10462,NB,2014,8
10308,NB,2014,8
10457,DM,2014,8
10309,A1,2014,8
11372,A1,2014,8
10026,NB,2014,8
10019,DM,2014,8
10453,NB,2014,8
11427,NB,2014,8
10025,NB,2014,8
10033,A1,2014,8
10310,NB,2014,8
11367,NB,2014,8
10475,NB,2014,8
10462,A1,2014,9
10018,DM,2014,9
11377,DM,2014,9
11422,NB,2014,9
11356,NB,2014,9
11365,DM,2014,9
10459,NB,2014,9
10037,NB,2014,9
11354,A2,2014,265
10454,NB,2014,10
11212,A1,2014,10
11365,NB,2014,10
10001,DM,2014,10
11109,A2,2014,10
11001,A2,2014,10
11433,DM,2014,10
10474,A1,2014,10
11412,A1,2014,10
11373,DM,2014,10
10467,NB,2014,10
10009,DM,2014,10
10005,A1,2014,10
10013,DM,2014,10
11210,DM,2014,10
11412,NB,2014,10
10007,NB,2014,10
11385,DM,2014,10
11362,DM,2014,10
11208,DM,2014,10
11426,NB,2014,10
10301,DM,2014,11
10036,NB,2014,11
11232,DM,2014,11
11237,DM,2014,11
10456,A1,2014,11
11102,A1,2014,11
11414,NB,2014,11
10305,DM,2014,11
10473,A1,2014,11
11697,A1,2014,11
10452,NB,2014,11
10455,A1,2014,11
10459,A1,2014,11
10458,DM,2014,11
10471,A1,2014,11
10022,NB,2014,11
10115,A2,2014,11
11223,NB,2014,12
11102,DM,2014,12
11228,NB,2014,12
11378,NB,2014,12
11361,DM,2014,12
11374,DM,2014,12
11356,A1,2014,12
11414,A1,2014,12
10024,NB,2014,12
11362,NB,2014,12
11433,A1,2014,12
10121,A2,2014,12
11436,A1,2014,12
10461,NB,2014,12
11429,A1,2014,12
11369,A1,2014,12
11374,NB,2014,12
10128,DM,2014,12
10065,NB,2014,13
11426,A1,2014,13
10455,NB,2014,13
10457,NB,2014,13
11693,NB,2014,13
10120,A2,2014,13
11693,A1,2014,13
10472,A1,2014,13
10014,NB,2014,13
10032,A1,2014,13
11417,NB,2014,13
11103,NB,2014,13
10055,A2,2014,13
11205,DM,2014,13
11418,A1,2014,13
11210,NB,2014,13
11363,A1,2014,13
10174,A2,2014,14
11207,DM,2014,14
11423,A1,2014,14
11434,NB,2014,14
10279,A2,2014,14
10309,DM,2014,14
10466,A1,2014,14
11420,NB,2014,14
11364,DM,2014,14
11419,A1,2014,15
10010,NB,2014,15
11249,DM,2014,15
10151,A2,2014,15
11374,A1,2014,15
11201,DM,2014,15
11203,A1,2014,15
11229,DM,2014,15
11232,A1,2014,15
11229,NB,2014,15
10304,DM,2014,15
10463,NB,2014,15
10451,A1,2014,15
11361,A1,2014,15
10035,NB,2014,15
10128,NB,2014,15
10016,DM,2014,15
10465,A1,2014,16
11004,A1,2014,16
11106,A1,2014,16
11413,NB,2014,16
11367,A1,2014,16
11422,A1,2014,16
11234,NB,2014,16
10461,A1,2014,16
10451,NB,2014,16
10456,NB,2014,16
10469,A1,2014,16
10469,NB,2014,17
10303,NB,2014,17
11106,DM,2014,17
11694,A1,2014,17
11212,NB,2014,17
11357,NB,2014,17
10467,A1,2014,17
10018,A1,2014,17
10464,A2,2014,17
11216,DM,2014,17
11362,A1,2014,17
11220,NB,2014,18
11370,A1,2014,18
11203,NB,2014,18
11377,NB,2014,18
10007,A1,2014,18
11358,NB,2014,18
11366,A1,2014,18
11204,DM,2014,18
10314,DM,2014,18
11358,DM,2014,19
11223,DM,2014,19
11231,DM,2014,19
11691,A1,2014,19
11219,DM,2014,19
10016,NB,2014,19
10175,A2,2014,19
10158,A2,2014,19
10177,A2,2014,19
11435,NB,2014,19
11218,NB,2014,19
10026,A1,2014,20
10009,NB,2014,20
10312,A1,2014,20
11225,A1,2014,20
11224,A1,2014,20
11413,A1,2014,20
10305,A1,2014,20
10304,A1,2014,20
11354,DM,2014,21
10002,DM,2014,21
10044,A2,2014,21
11363,A2,2014,21
11106,NB,2014,21
11232,NB,2014,21
10069,A2,2014,21
10029,A1,2014,21
10028,A1,2014,21
10458,NB,2014,21
11379,A1,2014,21
11433,NB,2014,21
10035,A1,2014,21
11102,NB,2014,21
10473,NB,2014,21
11230,DM,2014,21
10107,A2,2014,21
11208,NB,2014,22
11694,NB,2014,22
11385,NB,2014,22
11040,A2,2014,22
10167,A2,2014,22
10012,NB,2014,22
10038,NB,2014,22
10464,NB,2014,22
11218,A1,2014,22
10011,NB,2014,22
11236,A1,2014,23
10312,DM,2014,23
11103,A1,2014,23
10173,A2,2014,23
10301,A1,2014,23
10104,A2,2014,23
11355,DM,2014,23
11226,A1,2014,23
11213,NB,2014,23
11211,DM,2014,23
11235,DM,2014,23
11697,A2,2014,23
10027,NB,2014,24
11209,A1,2014,24
11420,A1,2014,24
11432,NB,2014,24
11225,NB,2014,24
11368,A1,2014,24
11105,NB,2014,25
11238,DM,2014,25
11214,NB,2014,25
11229,A1,2014,25
11697,DM,2014,25
10075,A1,2014,25
10029,NB,2014,25
10168,A2,2014,26
10122,A2,2014,26
10025,A1,2014,26
11234,A1,2014,26
11364,NB,2014,26
10031,A1,2014,26
11216,A2,2014,282
11206,DM,2014,27
10470,A2,2014,27
10128,A1,2014,27
11214,A1,2014,27
11226,DM,2014,27
11230,NB,2014,27
10019,NB,2014,27
10154,A2,2014,27
10004,A1,2014,27
10170,A2,2014,27
10306,A2,2014,283
10013,NB,2014,28
11436,A2,2014,28
10030,A1,2014,28
10022,A1,2014,28
10021,A1,2014,29
11208,A1,2014,29
11378,A1,2014,29
11213,A1,2014,29
11361,NB,2014,29
11216,NB,2014,29
10002,NB,2014,29
10032,A2,2014,285
10065,A1,2014,30
11364,A1,2014,30
11105,A1,2014,30
10307,NB,2014,30
10017,A1,2014,30
11373,NB,2014,30
11235,NB,2014,30
11377,A1,2014,30
11435,A1,2014,30
10106,A2,2014,31
10306,A1,2014,31
11373,A1,2014,31
10038,A1,2014,31
11428,A2,2014,32
10105,A2,2014,32
11368,DM,2014,33
10280,A2,2014,33
11375,A1,2014,33
11434,A1,2014,33
11210,A1,2014,33
11237,NB,2014,34
11385,A1,2014,35
10009,A1,2014,35
11215,NB,2014,35
11224,NB,2014,36
11222,DM,2014,36
11411,A2,2014,36
10314,A1,2014,36
11355,NB,2014,36
11221,DM,2014,36
10016,A1,2014,36
11429,A2,2014,36
10007,A2,2014,292
10027,A1,2014,37
10010,A1,2014,37
11101,DM,2014,37
11230,A1,2014,37
11235,A1,2014,37
10305,NB,2014,37
11207,A2,2014,293
10155,A2,2014,38
11693,A2,2014,38
11426,A2,2014,38
11358,A1,2014,38
11233,A1,2014,38
11221,A2,2014,294
11422,A2,2014,39
10166,A2,2014,39
11223,A1,2014,39
10153,A2,2014,39
11207,A1,2014,39
11205,NB,2014,40
11432,A1,2014,40
10024,A1,2014,41
10012,A1,2014,41
11355,A1,2014,41
10301,NB,2014,41
11357,A1,2014,42
10165,A2,2014,43
11249,A1,2014,43
11205,A1,2014,44
10169,A2,2014,44
11354,NB,2014,44
11354,A1,2014,45
11222,A2,2014,302
11226,NB,2014,47
10036,A1,2014,47
11204,NB,2014,47
10023,A1,2014,48
11412,A2,2014,48
10002,A1,2014,48
10018,NB,2014,50
11204,A1,2014,50
11231,A2,2014,306
10036,A2,2014,1074
11360,A2,2014,51
11427,A2,2014,52
10271,A2,2014,52
11004,A2,2014,52
11433,A2,2014,52
10474,A2,2014,52
10075,A2,2014,308
11415,A2,2014,53
10019,A1,2014,54
10003,A1,2014,54
10152,A2,2014,54
11423,A2,2014,54
11692,A2,2014,55
11233,NB,2014,55
11416,A2,2014,55
11237,A1,2014,56
11201,A2,2014,824
11366,A2,2014,57
10001,A1,2014,57
10306,NB,2014,58
11370,A2,2014,59
10024,A2,2014,571
10314,NB,2014,60
11206,A1,2014,60
11365,A1,2014,60
10037,A2,2014,60
11211,A2,2014,316
11101,A1,2014,61
11417,A2,2014,62
11421,A2,2014,62
11220,A2,2014,319
10309,NB,2014,64
11222,A1,2014,64
11368,NB,2014,64
11201,NB,2014,65
11217,NB,2014,66
10014,A1,2014,68
10304,NB,2014,69
11217,A2,2014,325
10001,NB,2014,70
11207,NB,2014,70
11222,NB,2014,72
10471,A2,2014,73
11219,NB,2014,73
11369,A2,2014,73
11219,A1,2014,74
11235,A2,2014,330
11211,A1,2014,75
11413,A2,2014,76
11362,A2,2014,76
10039,A2,2014,76
10001,A2,2014,1100
11217,A1,2014,77
10306,DM,2014,77
10021,A2,2014,590
10312,NB,2014,79
10011,A1,2014,80
11374,A2,2014,80
10013,A1,2014,80
11238,NB,2014,81
10312,A2,2014,337
11104,A2,2014,83
11694,A2,2014,83
11216,A1,2014,83
11420,A2,2014,83
10040,A2,2014,84
11379,A2,2014,84
11239,A2,2014,84
11231,A1,2014,84
10009,A2,2014,340
10119,A2,2014,85
10282,A2,2014,85
10469,A2,2014,87
11434,A2,2014,87
10310,A2,2014,87
11201,A1,2014,87
11356,A2,2014,88
11211,NB,2014,89
10459,A2,2014,91
10473,A2,2014,92
11414,A2,2014,97
11215,A1,2014,97
11101,NB,2014,97
10302,A2,2014,98
11220,A1,2014,98
10304,A2,2014,98
10466,A2,2014,99
11418,A2,2014,100
10465,A2,2014,102
11106,A2,2014,102
10010,A2,2014,871
11419,A2,2014,104
11212,A2,2014,104
10303,A2,2014,104
11221,A1,2014,104
10472,A2,2014,105
11357,A2,2014,105
11249,NB,2014,106
11238,A2,2014,363
11697,NB,2014,108
11361,A2,2014,108
11378,A2,2014,109
10111,A2,2014,109
10019,A2,2014,1389
11228,A2,2014,110
11358,A2,2014,110
11231,NB,2014,111
11367,A2,2014,111
11365,A2,2014,111
10034,A2,2014,111
11206,NB,2014,111
10307,A2,2014,115
10030,A2,2014,116
11221,NB,2014,117
10462,A2,2014,118
10016,A2,2014,1143
11210,A2,2014,121
10014,A2,2014,633
10455,A2,2014,124
11105,A2,2014,125
11364,A2,2014,125
11435,A2,2014,125
10011,A2,2014,1149
11208,A2,2014,128
10308,A2,2014,130
11238,A1,2014,130
11232,A2,2014,131
10029,A2,2014,388
11203,A2,2014,133
10026,A2,2014,134
10305,A2,2014,134
10460,A2,2014,137
10118,A2,2014,139
10457,A2,2014,144
11236,A2,2014,145
10452,A2,2014,146
10035,A2,2014,147
11691,A2,2014,147
11102,A2,2014,148
10453,A2,2014,149
10006,A2,2014,152
11103,A2,2014,152
11225,A2,2014,153
10314,A2,2014,410
11355,A2,2014,156
10301,A2,2014,157
10467,A2,2014,158
10468,A2,2014,160
10028,A2,2014,416
11368,A2,2014,166
10461,A2,2014,166
11204,A2,2014,167
10065,A2,2014,682
11234,A2,2014,171
11372,A2,2014,173
11219,A2,2014,173
11213,A2,2014,174
10458,A2,2014,174
11218,A2,2014,176
11249,A2,2014,182
10456,A2,2014,183
10451,A2,2014,184
10454,A2,2014,186
10463,A2,2014,189
10020,A2,2014,191
11223,A2,2014,191
10002,A2,2014,447
10475,A2,2014,193
10013,A2,2014,964
10004,A2,2014,454
11209,A2,2014,199
11226,A2,2014,200
10033,A2,2014,201
11375,A2,2014,201
11230,A2,2014,203
11214,A2,2014,203
10012,A2,2014,716
10027,A2,2014,461
10017,A2,2014,1229
10309,A2,2014,208
11224,A2,2014,208
11237,A2,2014,210
11432,A2,2014,212
11215,A2,2014,468
11101,A2,2014,471
10128,A2,2014,477
10018,A2,2014,736
10031,A2,2014,225
10003,A2,2014,996
11385,A2,2014,230
11229,A2,2014,231
10023,A2,2014,746
11373,A2,2014,236
10038,A2,2014,496
11233,A2,2014,241
11377,A2,2014,249
11206,A2,2014,255
10080,A2,2014,255
11417,DM,2015,1
10005,DM,2015,1
10278,A2,2015,1
10034,NB,2015,1
7307,A2,2015,1
11422,DM,2015,1
10475,DM,2015,1
10104,A1,2015,1
11426,DM,2015,1
10111,A1,2015,1
10044,NB,2015,1
11439,DM,2015,1
10303,DM,2015,1
10037,A1,2015,1
10030,DM,2015,1
11580,DM,2015,1
7024,NB,2015,1
11419,NB,2015,1
10160,A2,2015,1
11436,DM,2015,1
10069,A1,2015,1
11040,DM,2015,1
10470,DM,2015,1
11040,A1,2015,1
10025,DM,2015,1
11439,NB,2015,1
11359,A2,2015,1
11416,NB,2015,1
10024,DM,2015,1
10004,DM,2015,1
10004,NB,2015,1
11439,A1,2015,1
11239,A1,2015,1
11692,DM,2015,1
10019,A2,2015,1281
11366,DM,2015,2
11366,NB,2015,2
11693,DM,2015,2
11104,DM,2015,2
11691,DM,2015,2
12534,A2,2015,2
11428,DM,2015,2
10080,A1,2015,2
11359,A1,2015,2
11421,DM,2015,2
10466,DM,2015,2
11212,DM,2015,2
11580,NB,2015,2
10039,A1,2015,2
11040,NB,2015,2
10303,A1,2015,2
10039,DM,2015,2
11379,NB,2015,2
10034,DM,2015,2
11001,NB,2015,2
11005,A2,2015,2
10162,A2,2015,2
10470,NB,2015,2
11236,DM,2015,2
10173,A1,2015,2
10803,A2,2015,2
10112,A2,2015,2
10455,DM,2015,2
10471,DM,2015,2
11231,DM,2015,2
10005,A1,2015,2
11411,DM,2015,2
10006,NB,2015,2
10007,DM,2015,2
11367,NB,2015,2
10026,NB,2015,2
11414,DM,2015,2
11367,DM,2015,3
11421,NB,2015,3
11228,DM,2015,3
11370,NB,2015,3
11001,A1,2015,3
10464,NB,2015,3
11372,NB,2015,3
10040,A1,2015,3
10452,DM,2015,3
10470,A1,2015,3
11451,A2,2015,3
11581,NB,2015,3
11363,A1,2015,3
10129,A2,2015,3
10456,DM,2015,3
10469,DM,2015,3
11242,A2,2015,3
11104,NB,2015,3
11415,DM,2015,3
10031,NB,2015,3
11415,NB,2015,3
10454,DM,2015,3
10023,DM,2015,3
10463,DM,2015,3
11424,A2,2015,3
11228,NB,2015,4
11378,NB,2015,4
10033,A1,2015,4
11694,DM,2015,4
10022,DM,2015,4
10016,DM,2015,4
11412,A1,2015,4
11369,DM,2015,4
10009,DM,2015,4
11426,NB,2015,4
11423,DM,2015,4
11224,DM,2015,4
11433,DM,2015,4
10030,NB,2015,4
10021,NB,2015,4
10475,A1,2015,4
11363,DM,2015,4
10013,DM,2015,4
10020,A1,2015,4
10010,DM,2015,4
11427,DM,2015,4
10468,DM,2015,4
11004,DM,2015,4
11375,DM,2015,4
10019,DM,2015,4
11421,A1,2015,4
11697,A1,2015,5
11412,DM,2015,5
10302,DM,2015,5
11692,A1,2015,5
11693,A1,2015,5
11104,A1,2015,5
10128,NB,2015,5
11419,DM,2015,5
11427,NB,2015,5
11426,A1,2015,5
10307,A1,2015,5
10033,NB,2015,5
10176,A2,2015,5
10302,NB,2015,5
10034,A1,2015,5
10471,NB,2015,5
11429,NB,2015,5
10032,NB,2015,5
11208,DM,2015,5
11429,DM,2015,5
11364,DM,2015,5
11379,DM,2015,5
11434,DM,2015,5
11428,A1,2015,5
11415,A1,2015,5
10007,NB,2015,5
10029,DM,2015,5
10455,A1,2015,5
11378,DM,2015,6
10451,DM,2015,6
10012,DM,2015,6
10462,DM,2015,6
11427,A1,2015,6
10474,DM,2015,6
11360,DM,2015,6
10158,A2,2015,6
10038,DM,2015,6
10453,A1,2015,6
11233,DM,2015,6
10466,A1,2015,6
11433,NB,2015,6
10075,NB,2015,6
10451,A1,2015,6
11209,NB,2015,6
10302,A1,2015,6
10472,NB,2015,6
10075,DM,2015,6
11413,DM,2015,6
11436,NB,2015,6
11429,A1,2015,6
11412,NB,2015,6
10453,DM,2015,6
11428,NB,2015,6
10460,A1,2015,6
10006,A1,2015,6
10032,A2,2015,262
10069,NB,2015,7
11423,NB,2015,7
10123,A2,2015,7
10012,NB,2015,7
11356,DM,2015,7
10281,A2,2015,7
10467,DM,2015,7
10463,A1,2015,7
11372,DM,2015,7
10024,NB,2015,7
11040,A2,2015,7
11109,A2,2015,7
10454,A1,2015,7
10128,DM,2015,7
11436,A1,2015,7
11105,DM,2015,7
11362,DM,2015,7
10003,DM,2015,7
10452,A1,2015,7
10036,DM,2015,7
11226,A2,2015,263
10122,A2,2015,8
10459,NB,2015,8
10472,A1,2015,8
10025,NB,2015,8
11209,DM,2015,8
10309,A1,2015,8
10465,DM,2015,8
11417,A1,2015,8
10474,A1,2015,8
11423,A1,2015,8
10310,DM,2015,8
11210,A1,2015,8
11236,NB,2015,8
10027,DM,2015,8
11360,A1,2015,8
10468,A1,2015,8
11024,A2,2015,8
10467,NB,2015,8
10468,NB,2015,8
11366,A1,2015,8
10309,DM,2015,8
10452,NB,2015,8
10075,A2,2015,264
11420,DM,2015,9
11004,A1,2015,9
11364,A1,2015,9
11360,NB,2015,9
11004,NB,2015,9
11378,A1,2015,9
11234,DM,2015,9
10010,NB,2015,9
11208,A1,2015,9
10462,A1,2015,9
10065,NB,2015,9
10458,A1,2015,9
10456,A1,2015,9
11356,NB,2015,9
11224,A1,2015,9
10168,A2,2015,9
10304,DM,2015,9
10461,A1,2015,9
10462,NB,2015,9
10301,DM,2015,9
10001,DM,2015,9
11203,DM,2015,9
10028,NB,2015,9
11377,NB,2015,10
11220,DM,2015,10
10461,DM,2015,10
11374,A1,2015,10
11439,A2,2015,10
10151,A2,2015,10
10115,A2,2015,10
11214,NB,2015,10
11411,A1,2015,10
11214,A1,2015,10
11210,NB,2015,10
11106,DM,2015,10
11356,A1,2015,10
11418,NB,2015,10
10310,A1,2015,10
11418,DM,2015,10
11416,A1,2015,10
10459,A1,2015,10
10009,NB,2015,10
10037,NB,2015,10
10467,A1,2015,10
10003,NB,2015,11
10308,DM,2015,11
11417,NB,2015,11
11232,A1,2015,11
11692,NB,2015,11
11001,A2,2015,11
10460,DM,2015,11
10471,A1,2015,11
10458,DM,2015,11
10305,DM,2015,11
11434,NB,2015,11
10473,A1,2015,11
10279,A2,2015,11
11374,NB,2015,11
10004,A1,2015,11
11358,DM,2015,11
11237,DM,2015,11
10469,A1,2015,11
11362,A1,2015,11
11413,A1,2015,11
11249,DM,2015,11
10007,A1,2015,11
10306,A2,2015,267
10018,A2,2015,779
11370,A1,2015,12
10463,NB,2015,12
11103,A1,2015,12
11369,A1,2015,12
10457,NB,2015,12
10308,NB,2015,12
11228,A1,2015,12
10474,NB,2015,12
11372,A1,2015,12
11694,A1,2015,12
11430,A2,2015,12
10469,NB,2015,12
11241,A2,2015,12
11103,NB,2015,12
11214,DM,2015,12
11106,A1,2015,12
11357,DM,2015,12
10305,A1,2015,12
10019,NB,2015,12
11358,A1,2015,12
11365,NB,2015,13
10457,DM,2015,13
10307,DM,2015,13
11205,DM,2015,13
10167,A2,2015,13
11232,DM,2015,13
10312,DM,2015,13
10028,A1,2015,13
10464,A2,2015,13
10011,DM,2015,13
10466,NB,2015,13
11374,DM,2015,13
11369,NB,2015,13
11213,DM,2015,13
10303,NB,2015,13
11212,NB,2015,13
11201,DM,2015,13
11435,DM,2015,13
11361,DM,2015,13
10023,NB,2015,14
11365,DM,2015,14
10038,A1,2015,14
10457,A1,2015,14
10038,NB,2015,14
10075,A1,2015,14
11697,DM,2015,14
11229,DM,2015,14
10002,DM,2015,14
10029,A1,2015,14
11433,A1,2015,14
10456,NB,2015,14
11418,A1,2015,14
11238,DM,2015,14
10026,A1,2015,14
10173,A2,2015,14
11385,DM,2015,14
10455,NB,2015,14
10018,DM,2015,15
11419,A1,2015,15
11420,NB,2015,15
10465,A1,2015,15
10271,A2,2015,15
11435,A1,2015,15
11422,A1,2015,15
10453,NB,2015,15
11204,DM,2015,15
11225,DM,2015,15
11414,A1,2015,15
11236,A1,2015,15
10308,A1,2015,16
11229,A1,2015,16
11375,NB,2015,16
10461,NB,2015,16
10309,NB,2015,16
11218,NB,2015,16
10174,A2,2015,16
10310,NB,2015,16
10475,NB,2015,16
11218,DM,2015,16
11226,A1,2015,16
11102,A1,2015,17
11210,DM,2015,17
11693,NB,2015,17
10175,A2,2015,17
10032,A1,2015,17
10170,A2,2015,17
